title,photo,summary,published,link,category,source
Sezona 2021 v obrazech: Trnitá cesta Verstappena k titulu mistra světa F1,https://1gr.cz/fotky/idnes/21/121/cl6/MAH8ff516_HA.jpg,"Letošní sezona formule 1 bude navždy vzpomínána jako jedna z nejdramatičtějších v historii. Vyrovnaný souboj Hamiltona s Verstappenem se rozhodl až v závěrečném dějství na futuristickém pozadí okruhu Yas Marina. Ale k vidění toho bylo daleko víc, tolik povedených závodů a napínavých okamžiků fanoušci nepamatují.","Tue, 14 Dec 2021 07:00:00 GMT",https://www.idnes.cz/sport/motorsport/f1-formule-verstappen-hamilton.A211212_021215_motorsport_mah/foto#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"RECENZE: Ewa Farna dospěla, holčičí rozpustilost si ale nechala",https://1gr.cz/fotky/idnes/19/092/cl6/ZAR7df4a6__AKF_0472.JPG,"Kvalitní mainstream by mohl a měl vypadat třeba jako na desce Umami zpěvačky Ewy Farne. Jde o vkusné, energické, něžné, hravé a upřímné album.","Tue, 14 Dec 2021 06:59:00 GMT",https://www.idnes.cz/kultura/hudba/ewa-farna-tomas-klus-recenze.A211213_172121_hudba_jgo#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Kultura,idnes.cz
Curry řídil výhru Golden State a k rekordu mu schází jediná trojka,https://1gr.cz/fotky/idnes/21/122/cl6/PAR9014f5_88IMAGN_459226_BASKETBALL_NBA_IND_GS.JPG,"Nastřílel 26 bodů včetně pěti trojek a už jen jediná mu chybí vyrovnání rekordu Raye Allena. Stephen Curry je v basketbalové NBA blízko k překonání dalšího milníku a kromě toho také pomohl Golden State k výhře v sedmém z deseti posledních utkání. Indianu udolali Warriors na jejím hřišti těsně 102:100, domácím nestačilo ani 30 bodů a 11 doskočených míčů litevského podkošového hráče Domantase Sabonise.","Tue, 14 Dec 2021 06:43:00 GMT",https://www.idnes.cz/sport/basket/vysledky-nba.A211214_074346_sport-basket_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Jeden z největších ledovců by mohl popraskat jako sklo, varují vědci",https://1gr.cz/fotky/idnes/21/122/cl6/AJE9014bd_profimedia_0459021868.jpg,"Plovoucí část jednoho z největších ledovců v Antarktidě Thwaites by se mohla v příštích pěti až deseti letech „rozpadnout jako čelní sklo od auta,“ varují američtí a britští vědci. Dosud bezpečně zadržované pevninské části ledovce o velikosti Floridy mohou ztratit oporu a začít sklouzávat do oceánu, čímž by se zrychlilo zvyšování celosvětové hladiny moří.","Tue, 14 Dec 2021 06:40:00 GMT",https://www.idnes.cz/zpravy/zahranicni/antarktida-ledovec-thwaites-vedci-oteplovani-hladina-mori.A211214_064510_zahranicni_ajez#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Svět,idnes.cz
"Situace se sněhem bude na Vánoce spíše dobrá, říká meteorolog",https://1gr.cz/fotky/idnes/20/122/cl6/ABR882ec6_profimedia_0335932802.jpg,"Počasí v příštích týdnech bude chladnější než dosavadní zimní dny. Pokud budou padat srážky, budou spíše sněhové, vyplývá z údajů Českého hydrometeorologického ústavu (ČHMÚ). Jaké počasí bude v Česku panovat na Štědrý den, řekl v rozhovoru pro iDNES.cz meteorolog František Šopko.","Tue, 14 Dec 2021 06:30:00 GMT",https://www.idnes.cz/zpravy/domaci/udalost-dne-cesky-hydrometeorologicky-ustav-pocasi-vanoce-snih.A211213_172305_domaci_misl#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Zemřel Jiří Dvořák, legenda nejen mariánskolázeňského golfu",https://1gr.cz/fotky/idnes/21/122/cl6/PAR9014e0_dvorak1.jpg,"Smutnou novinu oznámil na svých webových stránkách mariánskolázeňský Royal Golf Club. Ve věku 77 let zemřel Jiří Dvořák, jedna z největších osobností československého, českého a především mariánskolázeňského golfu.","Tue, 14 Dec 2021 06:29:00 GMT",https://www.idnes.cz/sport/golf/jiri-dvorak-marianske-lazne-umrti.A211214_072952_sport-golf_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport - Golf,idnes.cz
"Najednou máme i sportovní štěstí, těší Jarošíka další výhra Teplic",https://1gr.cz/fotky/idnes/21/121/cl6/HLT8fdf31_181232_1207672.jpg,"Zařekl se, že na tabulku koukat nebude, ale po druhé ligové výhře za sebou kouč fotbalistů Teplic Jiří Jarošík své předsevzetí poruší. „Teď se možná s chutí podívám, jak jsme se přiblížili ostatním týmům, ale jinak to potřeba není. Zápasů je ve hře ještě hodně, bodů taky, musíme koukat hlavně na sebe, být poctiví na tréninku a přenášet to do zápasu. Chceme vyhrát i další bitvu,“ velí Jarošík.","Tue, 14 Dec 2021 06:09:00 GMT",https://www.idnes.cz/fotbal/prvni-liga/jablonec-teplice-18-kolo-jiri-jarosik-rozhovor.A211214_065942_fotbal_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Koupaliště nebo sady, proměnu zelené lokality na jihu Prahy navrhne studie",https://1gr.cz/fotky/idnes/14/073/cl6/RAB54b2bb_Trojmezi_Praha_3.JPG,"Významnou zelenou lokalitu v jižní části Prahy na pomezí Záběhlic, Chodova a Hostivaře čekají změny. Vzniknout by zde měl zajímavý prostor pro trávení volného času. V úvahu připadá biotopové koupaliště, síť výletních cest nejen pro pěší a cyklisty, vodní plochy, sady či remízky. Podobu místa navrhne krajinářská studie.","Tue, 14 Dec 2021 06:07:00 GMT",https://www.idnes.cz/praha/zpravy/trojmezi-koupaliste-sad-krajinarska-studie.A211201_161933_praha-zpravy_pp#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Praha - Praha - zprávy,idnes.cz
"Teplice chtějí vlastní dopravní firmu, šéf končící Arrivy před tím varuje",https://1gr.cz/fotky/idnes/16/092/cl6/SUJ66027e_006973_58_076836.jpg,"Zastupitelé Teplic smetli ze stolu písemnou žádost ředitele společnosti Arriva Transport Daniela Adamky, aby přehodnotili své rozhodnutí o založení vlastního dopravního podniku. Adamka si také stěžoval na špatnou komunikaci ze strany města a varoval, že městská společnost nevylepší poskytované služby.","Tue, 14 Dec 2021 06:04:00 GMT",https://www.idnes.cz/usti/zpravy/teplice-vlastni-dopravni-firma-arriva-konci-adamka-reditel.A211213_153102_usti-zpravy_mendl#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
U Kalifornie natočili neobvyklou rybu. Měla průhlednou hlavu a zelené oči,https://1gr.cz/fotky/idnes/21/122/cl6/AJE9014a5_800px_Macropinna_microstoma.jpeg,Bizarně vypadající rybu s průhlednou hlavou a velkýma zelenýma očima se podařilo natočit vědcům z mořského výzkumného ústavu MBARI u pobřeží amerického státu Kalifornie. Informoval o tom zpravodajský server Newsweek. Jednalo se jen o zřídka vídaného strašíka maloústého.,"Tue, 14 Dec 2021 05:55:00 GMT",https://www.idnes.cz/zpravy/zahranicni/kalifornie-usa-ryba-s-pruhlednou-hlavou-a-zelenyma-ocima.A211214_062131_zahranicni_ajez#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Svět,idnes.cz
"Armáda USA nepotrestá své vojáky za útok v Kábulu, kdy zemřelo sedm dětí",https://1gr.cz/fotky/idnes/21/083/cl6/REM8d8f93_MEX_AFGHANISTAN_CONFLICT_0820_11_1.JPG,"Americká armáda nepotrestá své vojáky za útok dronu, během kterého v Kábulu na konci srpna zemřelo deset civilistů, z toho sedm dětí. Revizní posudek potvrdil závěry listopadové zprávy generálporučíka Samiho Saida, že se jednalo o tragický omyl, ze které nelze vyvodit osobní zodpovědnost.","Tue, 14 Dec 2021 05:24:00 GMT",https://www.idnes.cz/zpravy/zahranicni/americka-armada-utok-na-civilisty-kabul-samih-said-usa.A211214_060519_zahranicni_ajez#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Svět,idnes.cz
"Adventní kalendář se otevírá v oknech hodonínských domů, hlásí se i kapely",https://1gr.cz/fotky/idnes/21/122/cl6/KRU901137_5228474104093_760979252027690681_n.jpg,"Obléct čepice a rukavice a s mapou v ruce vyrazit do chladného večera. Takový je program spousty rodin z Hodonína na 24 prosincových dní. Nejen GPS souřadnice, ale i správná odpověď na hádanku je totiž každý den přivedou k jednomu rozsvícenému oknu.","Tue, 14 Dec 2021 05:17:00 GMT",https://www.idnes.cz/brno/zpravy/adventni-kalendar-hodonin-rozsvicena-okna-dobrovolnici.A211213_641373_brno-zpravy_krut#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Brno - Brno - Zprávy,idnes.cz
Našli jsme levné mobilní dárky. Potěší pisálky i zapomnětlivce,https://1gr.cz/fotky/idnes/21/121/cl6/LHR8ff541_img_6357.jpg,"Do Štědrého dne zbývá posledních pár dní. Netřeba však propadat panice, pokud teprve nyní zjistíte, že jste zapomněli nějaký ten dárek pořídit. Přinášíme tipy na drobnosti, které mobilní nadšence jistě potěší a dáte za ně méně než dva tisíce. Některým volbám přitom napomáhají sami mobilní výrobci.","Tue, 14 Dec 2021 05:03:00 GMT",https://www.idnes.cz/mobil/tech-trendy/vanoce-tipy-vanocni-darek-do-1600-korun.A211208_164356_mob_tech_LHR#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Mobil - Tech & Trendy,idnes.cz
Vánoční soutěž s iDNES Premium. Vyhrajte 4K televizi nebo drahé kávovary,https://1gr.cz/fotky/idnes/21/122/cl6/BHA901134_Artboard_1.jpg,"Čtyři vánoční soutěže o čtyři ceny v celkové hodnotě téměř 70 000 korun čekají na členy klubu iDNES Premium. Ve hře je 4K televize Sencor, kávovary Philco a Sage či kuchyňský robot Catler. Zapojit se mohou všichni předplatitelé, stačí zodpovědět jednoduché otázky.","Tue, 14 Dec 2021 05:00:00 GMT",https://www.idnes.cz/zpravy/mediahub/vanocni-soutez-idnes-premium-televize-kavovar-robot.A211213_154415_mediahub_bhar#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Zprávy - Mediahub,idnes.cz
title,photo,summary,published,link,category,source
Jak ustát nové výzvy. Logistický řetězec světového obchodu se bude ještě dlouho rozplétat,https://1gr.cz/fotky/idnes/21/102/cl6/AHA8ebecd_PPP_HMC04_BRITAIN_TRUCKERS_1013_11.JPG,"Omikron a formování nové vlády sice zaplňují webové i skutečné stránky našich médií, ale logistický proces ministerských čekatelů dostavujících se před prosklený velín našeho prezidenta není tím, co naši ekonomiku zužuje nejvíc.","Tue, 14 Dec 2021 07:24:00 GMT",https://www.lidovky.cz/nazory/jak-ustat-nove-vyzvy-logisticky-retezec-svetoveho-obchodu-se-bude-jeste-dlouho-rozpletat.A211214_082205_ln_nazory_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Názory,lidovky.cz
"Další zpomalení epidemie. V pondělí přibylo 11 896 pozitivních případů, vysoký ale zůstává počet úmrtí",https://1gr.cz/fotky/idnes/21/071/cl6/IHA8c98c4__FOTO_STRED_B_GMT_JIHLAVA_1040031.jpg,"Epidemie v Česku stále zpomaluje. V pondělí testy odhalily 11 896 pozitivních případů, což je nejméně ve všední den za poslední čtyři týdny. Číslo incidence, tedy kolik nakažených přibylo za posledních sedm dní na 100 tisíc obyvatel, kleslo na 817, reprodukční číslo se drží na 0,83.","Tue, 14 Dec 2021 07:13:00 GMT",https://www.lidovky.cz/domov/cesko-koronavirus-pocet-pripady-narust.A211214_070724_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Jak to bude s bílou pokrývkou na Vánoce? Spíš by mělo sněžit, říká meteorolog",https://1gr.cz/fotky/lidovky/20/124/sp5/LIH886bab_P202012290445601.jpg,"Počasí v příštích týdnech bude chladnější než dosavadní zimní dny. Pokud budou padat srážky, budou spíše sněhové, vyplývá z údajů Českého hydrometeorologického ústavu (ČHMÚ). Jaké počasí bude v Česku panovat na Štědrý den, řekl v rozhovoru pro iDNES.cz meteorolog František Šopko.","Tue, 14 Dec 2021 07:01:36 GMT",https://www.lidovky.cz/domov/udalost-dne-cesky-hydrometeorologicky-ustav-pocasi-vanoce-snih.A211214_080136_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Východ NATO se brání vyšachování. S Ruskem se bez nás nevyjednává, zní z Polska, Pobaltí i Česka",https://1gr.cz/fotky/idnes/21/121/cl6/BRO8ff390_P2021120800731.jpg,"Žádná další Jalta 1945, žádné repete Mnichova 1938, vzkazují Američanům středoevropští a pobaltští členové Severoatlantické aliance. Znepokojení v nich vyvolal záměr amerického prezidenta Joe Bidena jednat s Ruskem o eskalaci situace na Ukrajině a o budoucnosti NATO jen v přítomnosti vybraného kvarteta hlavních evropských spojenců USA.","Tue, 14 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/domov/vychod-nato-se-brani-vysachovani-s-ruskem-se-bez-nas-nevyjednava-zni-z-polska-pobalti-i-ceska.A211213_215500_ln_domov_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Přelomový lék proti covidu už míří do Česka. Nemusí se podávat infuzí, lze jej užívat i doma",https://1gr.cz/fotky/idnes/21/101/cl6/JHR8e7ab9_FW1_MODERNA_STOCKS_1001_1A.JPG,"Dlouho očekávaný lék proti koronaviru ve formě tabletky přichází do Česka. Prvních pět tisíc dávek léku Lagevrio od farmaceutické společnosti Merck, známého také jako molnupiravir, přijede již tento týden. Česká republika jej získala v rámci hromadné objednávky Evropské unie a celkem ho bude k dispozici na dvacet tisíc dávek.","Tue, 14 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/domov/pilulka-proti-covidu-uz-miri-do-ceska-zatim-neni-registrovana-problemem-muze-byt-nizka-ucinnost-moln.A211213_212245_ln_domov_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
Šmardparta. Sociální demokracii chybí jakákoli invence,https://1gr.cz/fotky/idnes/21/122/cl6/KLU8ffff3_218447728501_6494964738629951179_n.jpg,"Nově zvolený předseda ČSSD Michal Šmarda prý připomíná Olafa Scholze, předsedu německých sociálních demokratů a nového spolkového kancléře. Je to prý také takový obyčejný strejda od vedle. Tímto jsme nadšení a optimismus pro budoucí úspěchy ČSSD vyčerpali.","Tue, 14 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/nazory/smardparta-socialni-demokracii-chybi-jakakoli-invence.A211213_172825_ln_nazory_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Názory,lidovky.cz
Minský soud vynese verdikt nad manželem vůdkyně běloruské opozice. Poslanci si zvolí šéfy komisí,https://1gr.cz/fotky/lidovky/21/061/sp5/HET8bf461_P2021060903460.jpg,RANNÍ BRIEFING. Editoři serveru Lidovky.cz pro vás připravili přehled nejočekávanějších událostí dne. Co se bude dít?,"Tue, 14 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/briefing/minsky-soud-vynese-verdikt-nad-manzelem-vudkyne-beloruske-opozice-poslanci-si-zvoli-sefy-komisi.A211213_164402_ln_briefing_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Briefing,lidovky.cz
"Civilizace neskončí vymřením. Pro tu naši byl zásadním zlomem knihtisk, říká egyptolog Bárta",https://1gr.cz/fotky/idnes/21/122/cl6/JB8648e2_brta_mafra_michal_svek_1.jpg,"Civilizace nejsou věčné. Až dosud se každá z nich nakonec zhroutila. Co jejich vzestup a pád způsobuje, vysvětluje ve své knize egyptolog Miroslav Bárta.","Tue, 14 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/svet/civilizace-neskonci-vymrenim-pro-tu-nasi-byl-zasadnim-zlomem-knihtisk-egyptolog-miroslav-barta.A211213_100625_ln_zahranici_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
Platby za energie prodražují bydlení. Jak velký cenový skok nás čeká po Novém roce?,https://1gr.cz/fotky/lidovky/21/103/cl6/APE8efc21_shutterstock_1255238491.jpg,"Zatímco nájmy letos rostou jen mírně, energie zdražují skokově. Ani příští rok se na tomto nepoměru téměř nic nezmění. Vyšším složenkám za energie se nevyhne prakticky nikdo. Rostou jak ceny samotné elektřiny nebo plynu, tak i poplatky za distribuci či odběrná místa. Zdražovat přitom musí i teplárny.","Tue, 14 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/byznys/energie-teplo-plyn-voda-domacnosti-zdrazovani.A211213_090300_ln_ekonomika_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Ekonomika,lidovky.cz
"Velký úspěch nového premiéra, je dobrý vyjednavač, chválí politici Fialu. Oceňují i Zemana",https://1gr.cz/fotky/idnes/21/122/cl6/MIS9011dc_180947_6639232_1.jpg,"Za velký úspěch nastupujícího premiéra Petra Fialy považují politici to, že prezident Miloš Zeman nakonec jmenuje vládu podle Fialova návrhu včetně kandidáta na ministra zahraničí Jana Lipavského, proti kterému měl výhrady. Politici oceňují, že Fiala odolal nátlaku a trval na jmenování všech kandidátů.","Mon, 13 Dec 2021 21:48:00 GMT",https://www.lidovky.cz/domov/vitezstvi-petra-fialy-novy-premier-prezident-zeman-ustoupil.A211213_185134_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
Macron se sešel s premiéry zemí V4. Upozornil na diskriminaci sexuálních menšin,https://1gr.cz/fotky/idnes/21/122/cl6/JHR900fad_profimedia_0545474003.jpg,"Francouzský prezident Emmanuel Macron se v pondělí setkal v Budapešti s premiéry zemí Visegrádské skupiny (V4), tedy Česka, Maďarska, Polska a Slovenska. Po jednání zdůraznil zájem za předsednictví v EU postoupit vpřed s problémy migrace, reformou Schengenu a zlepšení ochrany hranic EU, poukázal také na problémy s právním státem a diskriminací sexuálních menšin.","Mon, 13 Dec 2021 21:44:00 GMT",https://www.lidovky.cz/svet/babis-macron-v4-francie-madarsko.A211213_191504_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
"Nejdřív přes Lipavského ‚nejel vlak‘, nakonec ale Zeman nečekaně ustoupil. Co ho k tomu vedlo?",https://1gr.cz/fotky/idnes/21/122/cl6/REM901171_Beznzvu.jpg,"V hlase nastupujícího premiéra Petra Fialy (ODS) byla patrná nervozita ještě na tiskové konferenci, kde oznamoval, že prezident jmenuje jeho kabinet v pátek, a to včetně ministra zahraničních věcí Jana Lipavského (Piráti). Jako by ani nevěřil, že se mu podařil „majstrštyk“ v podobě názorového obratu u Miloše Zemana.","Mon, 13 Dec 2021 20:14:00 GMT",https://www.lidovky.cz/domov/nejdriv-pres-lipavskeho-nejel-vlak-nakonec-ale-zeman-necekane-ustoupil-co-ho-k-tomu-vedlo.A211213_203117_ln_domov_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"‚Teď pro nás propukne křesťanské peklo.‘ Na kapry se už v sádkách stojí táhlá fronta, vyšší cena nevadí",https://1gr.cz/fotky/lidovky/21/122/cl6/VAG901240_173022_16042908_1.jpg,"„Je tady zima, blázinec a smrad z ryb,“ vítá mě při vstupu do prodejny při sádkách v Lahovicích tamní vedoucí Michal Vokoun. Před vyhlášeným obchodem s čerstvými rybami na jihozápadním okraji Prahy soustavně stojí desítky lidí v táhlé frontě, a to už několik týdnů před Vánoci. Nechtějí čekat, až se stánkaři vydají do měst s káděmi plnými kaprů.","Mon, 13 Dec 2021 20:05:00 GMT",https://www.lidovky.cz/byznys/ted-pro-nas-propukne-krestanske-peklo-na-kapry-se-uz-v-sadkach-stoji-tahla-fronta-vyssi-cena-nevadi.A211213_204636_ln_ekonomika_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Ekonomika,lidovky.cz
Poslední slovo Radky Kvačkové: Vlastenectví,https://1gr.cz/fotky/lidovky/21/073/sp5/LRO8cdc15_kvak1a.jpg,"Tohle ten Vladimír Železný přehnal, pomyslela jsem si, když jsem nedávno četla v časopise Téma rozhovor s někdejším zakladatelem a ředitelem televize Nova. Člověk, který se léta vyznačoval tím, že dovede tak říkajíc držet prst na tepu doby, tvrdil, že současnému světu nerozumí. Prý ho převzali šílenci, kteří ničí elementární hodnoty západní civilizace.","Mon, 13 Dec 2021 19:30:00 GMT",https://www.lidovky.cz/nazory/posledni-slovo-radky-kvackove-vlastenectvi.A211213_200102_ln_nazory_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Názory,lidovky.cz
